"","season","team.home","team.alien","diff.score"
"7335",2012,1129,1102,-15
"7336",2012,1102,1129,-11
"7337",2012,1161,1102,18
"7338",2012,1102,1161,-10
"7339",2012,1102,1307,-39
"7340",2012,1307,1102,30
"7341",2012,1102,1361,2
"7342",2012,1361,1102,13
"7343",2012,1395,1102,3
"7344",2012,1102,1395,-3
"7345",2012,1102,1424,-2
"7346",2012,1424,1102,10
"7347",2012,1461,1102,-5
"7348",2012,1102,1461,-11
"7349",2012,1132,1103,-1
"7350",2012,1103,1132,11
"7351",2012,1138,1103,12
"7352",2012,1103,1138,-4
"7353",2012,1103,1245,9
"7354",2012,1245,1103,-6
"7355",2012,1275,1103,-5
"7356",2012,1103,1275,15
"7357",2012,1103,1325,5
"7358",2012,1325,1103,24
"7359",2012,1104,1116,6
"7360",2012,1116,1104,-11
"7361",2012,1120,1104,-18
"7362",2012,1104,1120,6
"7363",2012,1104,1261,16
"7364",2012,1261,1104,9
"7365",2012,1104,1279,2
"7366",2012,1279,1104,9
"7367",2012,1104,1280,17
"7368",2012,1280,1104,4
"7369",2012,1106,1105,3
"7370",2012,1105,1106,-10
"7371",2012,1108,1105,-1
"7372",2012,1105,1108,10
"7373",2012,1105,1115,3
"7374",2012,1115,1105,6
"7375",2012,1212,1105,5
"7376",2012,1105,1212,-3
"7377",2012,1105,1238,20
"7378",2012,1238,1105,3
"7379",2012,1105,1290,-12
"7380",2012,1290,1105,14
"7381",2012,1105,1341,10
"7382",2012,1341,1105,8
"7383",2012,1380,1105,6
"7384",2012,1105,1380,-7
"7385",2012,1105,1411,-12
"7386",2012,1411,1105,10
"7387",2012,1106,1108,15
"7388",2012,1108,1106,1
"7389",2012,1106,1115,6
"7390",2012,1115,1106,1
"7391",2012,1212,1106,-11
"7392",2012,1106,1212,2
"7393",2012,1238,1106,-3
"7394",2012,1106,1238,3
"7395",2012,1106,1290,-7
"7396",2012,1290,1106,12
"7397",2012,1106,1341,-7
"7398",2012,1341,1106,3
"7399",2012,1380,1106,12
"7400",2012,1106,1380,-2
"7401",2012,1106,1411,7
"7402",2012,1411,1106,8
"7403",2012,1107,1127,6
"7404",2012,1127,1107,-11
"7405",2012,1131,1107,13
"7406",2012,1107,1131,-3
"7407",2012,1107,1216,25
"7408",2012,1216,1107,-12
"7409",2012,1107,1263,1
"7410",2012,1263,1107,-8
"7411",2012,1107,1306,23
"7412",2012,1306,1107,5
"7413",2012,1392,1107,13
"7414",2012,1107,1392,-7
"7415",2012,1420,1107,-17
"7416",2012,1107,1420,11
"7417",2012,1436,1107,4
"7418",2012,1107,1436,-3
"7419",2012,1108,1115,8
"7420",2012,1115,1108,7
"7421",2012,1212,1108,-2
"7422",2012,1108,1212,-1
"7423",2012,1108,1238,3
"7424",2012,1238,1108,-11
"7425",2012,1290,1108,19
"7426",2012,1108,1290,-8
"7427",2012,1341,1108,8
"7428",2012,1108,1341,-3
"7429",2012,1108,1380,20
"7430",2012,1380,1108,11
"7431",2012,1411,1108,35
"7432",2012,1108,1411,-3
"7433",2012,1137,1110,6
"7434",2012,1110,1137,-5
"7435",2012,1110,1159,28
"7436",2012,1159,1110,-1
"7437",2012,1110,1221,13
"7438",2012,1221,1110,7
"7439",2012,1248,1110,-8
"7440",2012,1110,1248,7
"7441",2012,1298,1110,-7
"7442",2012,1110,1298,22
"7443",2012,1111,1151,9
"7444",2012,1151,1111,2
"7445",2012,1111,1189,15
"7446",2012,1189,1111,23
"7447",2012,1190,1111,13
"7448",2012,1111,1190,-17
"7449",2012,1111,1202,6
"7450",2012,1202,1111,-10
"7451",2012,1359,1111,-5
"7452",2012,1111,1359,-1
"7453",2012,1111,1422,14
"7454",2012,1422,1111,4
"7455",2012,1111,1441,12
"7456",2012,1441,1111,8
"7457",2012,1459,1111,12
"7458",2012,1111,1459,-2
"7459",2012,1112,1113,17
"7460",2012,1113,1112,7
"7461",2012,1112,1160,14
"7462",2012,1160,1112,1
"7463",2012,1425,1112,-11
"7464",2012,1112,1425,16
"7465",2012,1428,1112,-26
"7466",2012,1112,1428,9
"7467",2012,1112,1449,-2
"7468",2012,1449,1112,9
"7469",2012,1112,1450,24
"7470",2012,1450,1112,-4
"7471",2012,1160,1113,15
"7472",2012,1113,1160,-14
"7473",2012,1425,1113,-9
"7474",2012,1113,1425,4
"7475",2012,1113,1428,5
"7476",2012,1428,1113,21
"7477",2012,1113,1449,-6
"7478",2012,1449,1113,8
"7479",2012,1113,1450,4
"7480",2012,1450,1113,22
"7481",2012,1117,1114,-1
"7482",2012,1114,1117,2
"7483",2012,1176,1114,-7
"7484",2012,1114,1176,7
"7485",2012,1317,1114,-3
"7486",2012,1114,1317,-8
"7487",2012,1114,1322,6
"7488",2012,1322,1114,15
"7489",2012,1418,1114,-2
"7490",2012,1114,1418,-19
"7491",2012,1419,1114,-21
"7492",2012,1114,1419,4
"7493",2012,1212,1115,-15
"7494",2012,1115,1212,-5
"7495",2012,1115,1238,4
"7496",2012,1238,1115,-2
"7497",2012,1115,1290,11
"7498",2012,1290,1115,15
"7499",2012,1115,1341,3
"7500",2012,1341,1115,1
"7501",2012,1380,1115,-6
"7502",2012,1115,1380,-1
"7503",2012,1411,1115,14
"7504",2012,1115,1411,-19
"7505",2012,1116,1120,3
"7506",2012,1120,1116,-6
"7507",2012,1116,1261,9
"7508",2012,1261,1116,6
"7509",2012,1279,1116,8
"7510",2012,1116,1279,-2
"7511",2012,1116,1280,10
"7512",2012,1280,1116,20
"7513",2012,1117,1176,-3
"7514",2012,1176,1117,14
"7515",2012,1117,1317,3
"7516",2012,1317,1117,12
"7517",2012,1117,1370,13
"7518",2012,1370,1117,6
"7519",2012,1117,1418,5
"7520",2012,1418,1117,3
"7521",2012,1419,1117,-2
"7522",2012,1117,1419,8
"7523",2012,1119,1137,-16
"7524",2012,1137,1119,13
"7525",2012,1119,1159,16
"7526",2012,1159,1119,-20
"7527",2012,1119,1221,6
"7528",2012,1221,1119,31
"7529",2012,1248,1119,12
"7530",2012,1119,1248,-16
"7531",2012,1250,1119,19
"7532",2012,1119,1250,-2
"7533",2012,1298,1119,-13
"7534",2012,1119,1298,6
"7535",2012,1120,1261,15
"7536",2012,1261,1120,7
"7537",2012,1120,1279,1
"7538",2012,1279,1120,7
"7539",2012,1120,1280,10
"7540",2012,1280,1120,3
"7541",2012,1122,1125,-10
"7542",2012,1125,1122,39
"7543",2012,1122,1184,15
"7544",2012,1184,1122,2
"7545",2012,1122,1240,3
"7546",2012,1122,1240,-5
"7547",2012,1287,1122,4
"7548",2012,1122,1287,-4
"7549",2012,1292,1122,9
"7550",2012,1122,1292,-20
"7551",2012,1122,1293,-12
"7552",2012,1293,1122,19
"7553",2012,1122,1369,9
"7554",2012,1369,1122,5
"7555",2012,1122,1398,6
"7556",2012,1398,1122,20
"7557",2012,1122,1404,19
"7558",2012,1404,1122,-18
"7559",2012,1141,1123,-21
"7560",2012,1123,1141,19
"7561",2012,1123,1185,-3
"7562",2012,1185,1123,11
"7563",2012,1123,1237,7
"7564",2012,1237,1123,9
"7565",2012,1296,1123,-10
"7566",2012,1123,1296,11
"7567",2012,1405,1123,-2
"7568",2012,1123,1405,-8
"7569",2012,1124,1235,15
"7570",2012,1235,1124,8
"7571",2012,1242,1124,18
"7572",2012,1124,1242,-14
"7573",2012,1243,1124,-2
"7574",2012,1124,1243,-1
"7575",2012,1124,1281,-1
"7576",2012,1281,1124,15
"7577",2012,1328,1124,-12
"7578",2012,1124,1328,10
"7579",2012,1124,1329,41
"7580",2012,1329,1124,-4
"7581",2012,1124,1400,5
"7582",2012,1400,1124,-5
"7583",2012,1124,1401,9
"7584",2012,1401,1124,-3
"7585",2012,1403,1124,-13
"7586",2012,1124,1403,29
"7587",2012,1190,1125,-12
"7588",2012,1125,1190,22
"7589",2012,1125,1195,42
"7590",2012,1195,1125,-23
"7591",2012,1239,1125,-12
"7592",2012,1125,1239,14
"7593",2012,1125,1244,46
"7594",2012,1244,1125,-40
"7595",2012,1252,1125,-26
"7596",2012,1125,1252,-11
"7597",2012,1125,1267,5
"7598",2012,1267,1125,1
"7599",2012,1125,1273,4
"7600",2012,1273,1125,-1
"7601",2012,1292,1125,-3
"7602",2012,1292,1125,3
"7603",2012,1316,1125,-30
"7604",2012,1125,1316,14
"7605",2012,1125,1367,9
"7606",2012,1367,1125,1
"7607",2012,1125,1391,13
"7608",2012,1391,1125,-13
"7609",2012,1126,1197,15
"7610",2012,1197,1126,6
"7611",2012,1126,1223,8
"7612",2012,1223,1126,2
"7613",2012,1299,1126,-3
"7614",2012,1126,1299,13
"7615",2012,1300,1126,5
"7616",2012,1126,1300,-2
"7617",2012,1126,1354,6
"7618",2012,1354,1126,-11
"7619",2012,1126,1366,6
"7620",2012,1366,1126,23
"7621",2012,1131,1127,19
"7622",2012,1127,1131,-15
"7623",2012,1127,1216,-12
"7624",2012,1216,1127,2
"7625",2012,1127,1263,-15
"7626",2012,1263,1127,8
"7627",2012,1127,1306,-15
"7628",2012,1306,1127,9
"7629",2012,1127,1392,-6
"7630",2012,1392,1127,34
"7631",2012,1420,1127,6
"7632",2012,1127,1420,-14
"7633",2012,1127,1436,4
"7634",2012,1436,1127,20
"7635",2012,1129,1161,1
"7636",2012,1161,1129,11
"7637",2012,1129,1201,7
"7638",2012,1201,1129,13
"7639",2012,1129,1307,-16
"7640",2012,1307,1129,15
"7641",2012,1361,1129,2
"7642",2012,1129,1361,-13
"7643",2012,1129,1395,1
"7644",2012,1395,1129,2
"7645",2012,1129,1424,-5
"7646",2012,1424,1129,17
"7647",2012,1129,1461,-11
"7648",2012,1461,1129,10
"7649",2012,1130,1210,4
"7650",2012,1210,1130,4
"7651",2012,1130,1274,-22
"7652",2012,1274,1130,21
"7653",2012,1301,1130,14
"7654",2012,1130,1301,-5
"7655",2012,1130,1439,2
"7656",2012,1439,1130,1
"7657",2012,1130,1448,-15
"7658",2012,1448,1130,29
"7659",2012,1263,1131,-9
"7660",2012,1131,1263,13
"7661",2012,1306,1131,-2
"7662",2012,1131,1306,-2
"7663",2012,1131,1392,6
"7664",2012,1392,1131,9
"7665",2012,1131,1420,35
"7666",2012,1420,1131,-21
"7667",2012,1436,1131,14
"7668",2012,1131,1436,-1
"7669",2012,1132,1138,-2
"7670",2012,1138,1132,4
"7671",2012,1132,1141,13
"7672",2012,1132,1141,-1
"7673",2012,1132,1245,16
"7674",2012,1245,1132,5
"7675",2012,1275,1132,-8
"7676",2012,1132,1275,5
"7677",2012,1132,1325,10
"7678",2012,1325,1132,13
"7679",2012,1133,1166,-9
"7680",2012,1166,1133,14
"7681",2012,1179,1133,8
"7682",2012,1133,1179,-7
"7683",2012,1191,1133,23
"7684",2012,1133,1191,-30
"7685",2012,1229,1133,30
"7686",2012,1133,1229,-1
"7687",2012,1133,1232,8
"7688",2012,1232,1133,11
"7689",2012,1133,1283,-3
"7690",2012,1283,1133,11
"7691",2012,1133,1320,11
"7692",2012,1320,1133,9
"7693",2012,1133,1356,-9
"7694",2012,1356,1133,17
"7695",2012,1133,1455,-39
"7696",2012,1455,1133,37
"7697",2012,1135,1162,16
"7698",2012,1162,1135,26
"7699",2012,1165,1135,9
"7700",2012,1135,1165,-6
"7701",2012,1135,1171,7
"7702",2012,1171,1135,5
"7703",2012,1135,1217,-9
"7704",2012,1217,1135,27
"7705",2012,1135,1335,-17
"7706",2012,1335,1135,11
"7707",2012,1135,1343,-14
"7708",2012,1343,1135,34
"7709",2012,1463,1135,4
"7710",2012,1135,1463,-13
"7711",2012,1136,1148,-32
"7712",2012,1148,1136,18
"7713",2012,1291,1136,4
"7714",2012,1136,1291,-9
"7715",2012,1346,1136,11
"7716",2012,1136,1346,-7
"7717",2012,1136,1352,-31
"7718",2012,1352,1136,29
"7719",2012,1357,1136,2
"7720",2012,1136,1357,-26
"7721",2012,1136,1384,3
"7722",2012,1384,1136,15
"7723",2012,1447,1136,17
"7724",2012,1136,1447,-13
"7725",2012,1137,1159,13
"7726",2012,1159,1137,-16
"7727",2012,1137,1221,34
"7728",2012,1221,1137,2
"7729",2012,1138,1245,1
"7730",2012,1245,1138,5
"7731",2012,1138,1275,10
"7732",2012,1275,1138,1
"7733",2012,1325,1138,8
"7734",2012,1138,1325,-11
"7735",2012,1156,1139,-3
"7736",2012,1139,1156,-7
"7737",2012,1178,1139,11
"7738",2012,1139,1178,-4
"7739",2012,1227,1139,-8
"7740",2012,1139,1227,25
"7741",2012,1260,1139,-6
"7742",2012,1139,1260,6
"7743",2012,1139,1453,4
"7744",2012,1453,1139,12
"7745",2012,1139,1454,4
"7746",2012,1454,1139,11
"7747",2012,1139,1464,16
"7748",2012,1464,1139,-9
"7749",2012,1140,1211,10
"7750",2012,1211,1140,11
"7751",2012,1258,1140,-8
"7752",2012,1140,1258,-14
"7753",2012,1337,1140,-13
"7754",2012,1140,1337,38
"7755",2012,1339,1140,-19
"7756",2012,1140,1339,10
"7757",2012,1140,1360,36
"7758",2012,1360,1140,-19
"7759",2012,1140,1362,25
"7760",2012,1362,1140,-1
"7761",2012,1140,1365,17
"7762",2012,1365,1140,-15
"7763",2012,1388,1140,16
"7764",2012,1140,1388,-14
"7765",2012,1185,1141,-4
"7766",2012,1141,1185,3
"7767",2012,1141,1296,10
"7768",2012,1296,1141,8
"7769",2012,1141,1405,16
"7770",2012,1405,1141,5
"7771",2012,1141,1444,6
"7772",2012,1444,1141,3
"7773",2012,1142,1167,-2
"7774",2012,1167,1142,3
"7775",2012,1142,1168,6
"7776",2012,1168,1142,22
"7777",2012,1142,1169,46
"7778",2012,1169,1142,13
"7779",2012,1253,1142,5
"7780",2012,1142,1253,-9
"7781",2012,1142,1334,29
"7782",2012,1334,1142,10
"7783",2012,1142,1363,27
"7784",2012,1363,1142,-7
"7785",2012,1142,1364,-1
"7786",2012,1364,1142,8
"7787",2012,1413,1142,-2
"7788",2012,1142,1413,13
"7789",2012,1414,1142,-16
"7790",2012,1142,1414,3
"7791",2012,1142,1415,2
"7792",2012,1415,1142,7
"7793",2012,1143,1160,7
"7794",2012,1160,1143,13
"7795",2012,1332,1143,-17
"7796",2012,1143,1332,3
"7797",2012,1143,1333,14
"7798",2012,1333,1143,7
"7799",2012,1143,1390,10
"7800",2012,1390,1143,5
"7801",2012,1143,1417,16
"7802",2012,1417,1143,-10
"7803",2012,1143,1425,4
"7804",2012,1425,1143,-26
"7805",2012,1143,1428,36
"7806",2012,1428,1143,-14
"7807",2012,1144,1149,5
"7808",2012,1149,1144,18
"7809",2012,1144,1157,5
"7810",2012,1157,1144,-6
"7811",2012,1144,1205,6
"7812",2012,1205,1144,6
"7813",2012,1144,1219,10
"7814",2012,1219,1144,38
"7815",2012,1144,1223,14
"7816",2012,1223,1144,11
"7817",2012,1144,1251,14
"7818",2012,1251,1144,8
"7819",2012,1342,1144,-12
"7820",2012,1144,1342,-2
"7821",2012,1144,1421,-7
"7822",2012,1421,1144,11
"7823",2012,1457,1144,-3
"7824",2012,1144,1457,9
"7825",2012,1145,1193,-9
"7826",2012,1193,1145,18
"7827",2012,1145,1233,-12
"7828",2012,1233,1145,19
"7829",2012,1259,1145,15
"7830",2012,1145,1259,-18
"7831",2012,1145,1264,-12
"7832",2012,1264,1145,13
"7833",2012,1145,1265,10
"7834",2012,1265,1145,11
"7835",2012,1145,1310,-19
"7836",2012,1310,1145,3
"7837",2012,1351,1145,24
"7838",2012,1145,1351,-5
"7839",2012,1145,1373,-10
"7840",2012,1373,1145,11
"7841",2012,1377,1145,-10
"7842",2012,1145,1377,-12
"7843",2012,1389,1145,4
"7844",2012,1145,1389,-14
"7845",2012,1249,1146,36
"7846",2012,1146,1249,-14
"7847",2012,1270,1146,11
"7848",2012,1146,1270,-15
"7849",2012,1146,1311,23
"7850",2012,1311,1146,10
"7851",2012,1322,1146,-4
"7852",2012,1146,1322,-11
"7853",2012,1146,1368,1
"7854",2012,1368,1146,4
"7855",2012,1291,1148,-5
"7856",2012,1148,1291,15
"7857",2012,1346,1148,28
"7858",2012,1148,1346,-8
"7859",2012,1148,1352,15
"7860",2012,1352,1148,8
"7861",2012,1148,1357,2
"7862",2012,1357,1148,1
"7863",2012,1148,1384,11
"7864",2012,1384,1148,-5
"7865",2012,1149,1157,-3
"7866",2012,1157,1149,13
"7867",2012,1149,1205,15
"7868",2012,1205,1149,3
"7869",2012,1149,1219,3
"7870",2012,1219,1149,10
"7871",2012,1251,1149,-5
"7872",2012,1149,1251,-1
"7873",2012,1149,1342,7
"7874",2012,1342,1149,-11
"7875",2012,1149,1347,10
"7876",2012,1347,1149,-6
"7877",2012,1149,1391,9
"7878",2012,1391,1149,-7
"7879",2012,1421,1149,-5
"7880",2012,1421,1149,27
"7881",2012,1149,1440,33
"7882",2012,1440,1149,9
"7883",2012,1150,1203,10
"7884",2012,1203,1150,8
"7885",2012,1150,1350,5
"7886",2012,1350,1150,1
"7887",2012,1386,1150,-5
"7888",2012,1386,1150,16
"7889",2012,1150,1462,-4
"7890",2012,1462,1150,9
"7891",2012,1151,1172,-1
"7892",2012,1172,1151,27
"7893",2012,1151,1189,8
"7894",2012,1189,1151,1
"7895",2012,1204,1151,8
"7896",2012,1151,1204,-3
"7897",2012,1151,1359,8
"7898",2012,1359,1151,11
"7899",2012,1422,1151,9
"7900",2012,1151,1422,-1
"7901",2012,1151,1441,16
"7902",2012,1441,1151,6
"7903",2012,1152,1223,3
"7904",2012,1223,1152,-9
"7905",2012,1152,1312,-9
"7906",2012,1312,1152,8
"7907",2012,1315,1152,10
"7908",2012,1152,1315,-6
"7909",2012,1152,1410,-7
"7910",2012,1410,1152,4
"7911",2012,1430,1152,9
"7912",2012,1152,1430,-5
"7913",2012,1153,1266,11
"7914",2012,1266,1153,17
"7915",2012,1385,1153,-22
"7916",2012,1153,1385,-2
"7917",2012,1153,1437,4
"7918",2012,1437,1153,-4
"7919",2012,1158,1154,19
"7920",2012,1154,1158,-8
"7921",2012,1172,1154,29
"7922",2012,1154,1172,-11
"7923",2012,1154,1189,-15
"7924",2012,1189,1154,5
"7925",2012,1202,1154,32
"7926",2012,1154,1202,-9
"7927",2012,1204,1154,6
"7928",2012,1154,1204,-1
"7929",2012,1154,1422,-1
"7930",2012,1422,1154,11
"7931",2012,1459,1154,19
"7932",2012,1154,1459,-7
"7933",2012,1155,1199,20
"7934",2012,1199,1155,8
"7935",2012,1155,1210,2
"7936",2012,1210,1155,-19
"7937",2012,1155,1438,12
"7938",2012,1438,1155,4
"7939",2012,1155,1439,2
"7940",2012,1439,1155,2
"7941",2012,1155,1448,11
"7942",2012,1448,1155,-20
"7943",2012,1178,1156,-5
"7944",2012,1156,1178,13
"7945",2012,1156,1227,17
"7946",2012,1227,1156,-28
"7947",2012,1156,1260,21
"7948",2012,1260,1156,-18
"7949",2012,1434,1156,6
"7950",2012,1156,1434,-18
"7951",2012,1156,1453,10
"7952",2012,1453,1156,4
"7953",2012,1156,1454,26
"7954",2012,1454,1156,2
"7955",2012,1460,1156,-2
"7956",2012,1156,1460,22
"7957",2012,1464,1156,-20
"7958",2012,1156,1464,-6
"7959",2012,1157,1205,2
"7960",2012,1205,1157,-14
"7961",2012,1219,1157,-3
"7962",2012,1157,1219,-5
"7963",2012,1157,1251,10
"7964",2012,1251,1157,4
"7965",2012,1157,1342,18
"7966",2012,1342,1157,-3
"7967",2012,1157,1421,5
"7968",2012,1421,1157,7
"7969",2012,1157,1440,9
"7970",2012,1440,1157,-17
"7971",2012,1158,1172,8
"7972",2012,1172,1158,18
"7973",2012,1158,1189,19
"7974",2012,1189,1158,1
"7975",2012,1202,1158,-23
"7976",2012,1158,1202,-6
"7977",2012,1158,1204,5
"7978",2012,1204,1158,6
"7979",2012,1158,1422,-7
"7980",2012,1422,1158,15
"7981",2012,1459,1158,17
"7982",2012,1158,1459,-9
"7983",2012,1221,1159,16
"7984",2012,1159,1221,-7
"7985",2012,1159,1248,-6
"7986",2012,1248,1159,17
"7987",2012,1159,1298,11
"7988",2012,1298,1159,-2
"7989",2012,1160,1332,1
"7990",2012,1332,1160,9
"7991",2012,1160,1333,22
"7992",2012,1333,1160,14
"7993",2012,1390,1160,20
"7994",2012,1160,1390,-24
"7995",2012,1160,1428,40
"7996",2012,1428,1160,-7
"7997",2012,1161,1307,8
"7998",2012,1307,1161,33
"7999",2012,1161,1361,17
"8000",2012,1361,1161,8
"8001",2012,1161,1395,6
"8002",2012,1395,1161,4
"8003",2012,1161,1424,7
"8004",2012,1424,1161,19
"8005",2012,1161,1461,8
"8006",2012,1461,1161,19
"8007",2012,1162,1165,5
"8008",2012,1165,1162,5
"8009",2012,1171,1162,-2
"8010",2012,1162,1171,6
"8011",2012,1217,1162,5
"8012",2012,1162,1217,-7
"8013",2012,1162,1335,-2
"8014",2012,1335,1162,2
"8015",2012,1162,1343,-4
"8016",2012,1343,1162,11
"8017",2012,1162,1463,-1
"8018",2012,1463,1162,8
"8019",2012,1323,1163,-14
"8020",2012,1163,1323,-2
"8021",2012,1163,1371,23
"8022",2012,1371,1163,12
"8023",2012,1393,1163,18
"8024",2012,1163,1393,-2
"8025",2012,1164,1214,17
"8026",2012,1214,1164,-3
"8027",2012,1224,1164,-6
"8028",2012,1164,1224,-4
"8029",2012,1164,1271,3
"8030",2012,1271,1164,-4
"8031",2012,1288,1164,-2
"8032",2012,1164,1288,-11
"8033",2012,1313,1164,-5
"8034",2012,1164,1313,-8
"8035",2012,1171,1165,-9
"8036",2012,1165,1171,13
"8037",2012,1217,1165,11
"8038",2012,1165,1217,-4
"8039",2012,1165,1335,-12
"8040",2012,1335,1165,7
"8041",2012,1165,1343,8
"8042",2012,1343,1165,18
"8043",2012,1165,1463,1
"8044",2012,1463,1165,31
"8045",2012,1166,1179,17
"8046",2012,1179,1166,-8
"8047",2012,1166,1191,1
"8048",2012,1191,1166,8
"8049",2012,1229,1166,-9
"8050",2012,1166,1229,28
"8051",2012,1166,1232,26
"8052",2012,1232,1166,-1
"8053",2012,1283,1166,-1
"8054",2012,1166,1283,-12
"8055",2012,1166,1320,3
"8056",2012,1320,1166,3
"8057",2012,1166,1356,19
"8058",2012,1356,1166,-19
"8059",2012,1455,1166,-7
"8060",2012,1166,1455,-21
"8061",2012,1168,1167,-7
"8062",2012,1167,1168,2
"8063",2012,1169,1167,-7
"8064",2012,1167,1169,-8
"8065",2012,1303,1167,-10
"8066",2012,1167,1303,21
"8067",2012,1167,1308,-1
"8068",2012,1308,1167,21
"8069",2012,1167,1312,1
"8070",2012,1312,1167,-2
"8071",2012,1167,1334,30
"8072",2012,1334,1167,-3
"8073",2012,1167,1410,15
"8074",2012,1410,1167,6
"8075",2012,1169,1168,-2
"8076",2012,1168,1169,11
"8077",2012,1168,1253,3
"8078",2012,1253,1168,14
"8079",2012,1168,1334,5
"8080",2012,1334,1168,-1
"8081",2012,1168,1364,13
"8082",2012,1364,1168,13
"8083",2012,1168,1413,1
"8084",2012,1413,1168,3
"8085",2012,1414,1168,-8
"8086",2012,1168,1414,6
"8087",2012,1168,1415,11
"8088",2012,1415,1168,-13
"8089",2012,1169,1253,-13
"8090",2012,1253,1169,8
"8091",2012,1169,1334,-20
"8092",2012,1334,1169,1
"8093",2012,1364,1169,8
"8094",2012,1169,1364,-15
"8095",2012,1169,1413,4
"8096",2012,1413,1169,8
"8097",2012,1169,1414,-9
"8098",2012,1414,1169,9
"8099",2012,1415,1169,-11
"8100",2012,1169,1415,-2
"8101",2012,1186,1170,-4
"8102",2012,1170,1186,-5
"8103",2012,1226,1170,-3
"8104",2012,1170,1226,-1
"8105",2012,1285,1170,29
"8106",2012,1170,1285,-9
"8107",2012,1170,1286,10
"8108",2012,1286,1170,7
"8109",2012,1294,1170,-11
"8110",2012,1170,1294,-8
"8111",2012,1170,1319,34
"8112",2012,1319,1170,9
"8113",2012,1340,1170,18
"8114",2012,1170,1340,-6
"8115",2012,1451,1170,11
"8116",2012,1170,1451,-15
"8117",2012,1217,1171,16
"8118",2012,1171,1217,-16
"8119",2012,1335,1171,3
"8120",2012,1171,1335,-3
"8121",2012,1343,1171,12
"8122",2012,1171,1343,-24
"8123",2012,1463,1171,10
"8124",2012,1171,1463,-9
"8125",2012,1172,1202,21
"8126",2012,1202,1172,-18
"8127",2012,1172,1204,22
"8128",2012,1204,1172,-17
"8129",2012,1172,1359,27
"8130",2012,1359,1172,3
"8131",2012,1459,1172,-3
"8132",2012,1172,1459,22
"8133",2012,1182,1173,-12
"8134",2012,1173,1182,-10
"8135",2012,1173,1203,16
"8136",2012,1173,1203,17
"8137",2012,1173,1387,7
"8138",2012,1387,1173,8
"8139",2012,1173,1462,15
"8140",2012,1462,1173,3
"8141",2012,1174,1180,11
"8142",2012,1180,1174,16
"8143",2012,1174,1206,5
"8144",2012,1206,1174,26
"8145",2012,1174,1209,3
"8146",2012,1209,1174,-3
"8147",2012,1174,1220,1
"8148",2012,1220,1174,-14
"8149",2012,1174,1318,10
"8150",2012,1318,1174,1
"8151",2012,1174,1406,19
"8152",2012,1406,1174,-7
"8153",2012,1174,1423,18
"8154",2012,1423,1174,5
"8155",2012,1175,1214,8
"8156",2012,1214,1175,-6
"8157",2012,1175,1224,17
"8158",2012,1224,1175,7
"8159",2012,1271,1175,-10
"8160",2012,1175,1271,-3
"8161",2012,1288,1175,-1
"8162",2012,1175,1288,-1
"8163",2012,1175,1313,17
"8164",2012,1313,1175,-10
"8165",2012,1176,1317,12
"8166",2012,1317,1176,1
"8167",2012,1176,1418,25
"8168",2012,1418,1176,1
"8169",2012,1419,1176,-15
"8170",2012,1176,1419,19
"8171",2012,1257,1177,17
"8172",2012,1177,1257,-8
"8173",2012,1177,1371,28
"8174",2012,1371,1177,21
"8175",2012,1177,1385,-6
"8176",2012,1385,1177,7
"8177",2012,1178,1227,4
"8178",2012,1227,1178,4
"8179",2012,1453,1178,-7
"8180",2012,1178,1453,3
"8181",2012,1178,1454,1
"8182",2012,1454,1178,10
"8183",2012,1178,1460,16
"8184",2012,1460,1178,-16
"8185",2012,1464,1178,-2
"8186",2012,1178,1464,-3
"8187",2012,1191,1179,-9
"8188",2012,1179,1191,24
"8189",2012,1179,1229,17
"8190",2012,1229,1179,11
"8191",2012,1179,1232,15
"8192",2012,1232,1179,7
"8193",2012,1283,1179,11
"8194",2012,1179,1283,-18
"8195",2012,1179,1320,-15
"8196",2012,1320,1179,14
"8197",2012,1356,1179,-7
"8198",2012,1179,1356,15
"8199",2012,1179,1455,7
"8200",2012,1455,1179,23
"8201",2012,1180,1209,22
"8202",2012,1209,1180,14
"8203",2012,1220,1180,-6
"8204",2012,1180,1220,11
"8205",2012,1241,1180,-7
"8206",2012,1180,1241,17
"8207",2012,1180,1318,18
"8208",2012,1318,1180,-8
"8209",2012,1180,1406,33
"8210",2012,1406,1180,-8
"8211",2012,1456,1180,-16
"8212",2012,1180,1456,2
"8213",2012,1199,1181,-8
"8214",2012,1181,1199,-3
"8215",2012,1268,1181,-13
"8216",2012,1181,1268,18
"8217",2012,1314,1181,-1
"8218",2012,1181,1314,-18
"8219",2012,1439,1181,-15
"8220",2012,1181,1439,5
"8221",2012,1181,1448,18
"8222",2012,1448,1181,-8
"8223",2012,1182,1269,11
"8224",2012,1269,1182,9
"8225",2012,1182,1382,14
"8226",2012,1382,1182,21
"8227",2012,1387,1182,27
"8228",2012,1182,1387,-15
"8229",2012,1183,1184,-4
"8230",2012,1184,1183,12
"8231",2012,1188,1183,-14
"8232",2012,1183,1188,7
"8233",2012,1183,1263,5
"8234",2012,1263,1183,4
"8235",2012,1183,1287,-1
