"","season","daynum","wteam","wscore","lteam","lscore","wloc","numot","wfgm","wfga","wfgm3","wfga3","wftm","wfta","wor","wdr","wast","wto","wstl","wblk","wpf","lfgm","lfga","lfgm3","lfga3","lftm","lfta","lor","ldr","last","lto","lstl","lblk","lpf"
"6250",2013,90,1458,74,1228,68,"A",0,21,49,4,14,28,42,9,29,9,9,3,2,16,28,64,2,13,10,15,10,22,10,9,4,2,27
"6251",2013,79,1229,60,1232,58,"H",0,21,56,0,13,18,30,10,28,5,11,11,4,15,23,60,5,19,7,14,12,32,10,15,5,5,17
"6252",2013,55,1232,77,1229,75,"H",0,26,60,4,11,21,31,17,29,15,12,5,2,17,23,62,12,29,17,23,13,23,16,11,8,5,22
"6253",2013,114,1229,86,1283,50,"H",0,29,49,10,20,18,24,5,27,21,11,10,5,15,21,56,3,22,5,12,12,20,12,13,4,2,18
"6254",2013,64,1283,62,1229,55,"H",0,22,47,7,16,11,18,4,29,13,11,5,1,14,22,55,4,17,7,12,8,25,11,13,4,4,18
"6255",2013,61,1320,70,1229,60,"A",0,23,47,7,22,17,21,6,23,13,15,6,1,12,27,59,2,18,4,5,10,20,11,16,8,0,17
"6256",2013,117,1320,80,1229,72,"H",0,23,58,10,28,24,35,19,23,12,11,6,0,19,24,48,7,20,17,20,3,23,3,14,7,4,26
"6257",2013,76,1229,70,1356,56,"A",0,27,60,9,24,7,9,16,25,16,16,5,3,18,23,55,4,12,6,15,14,17,7,13,8,4,14
"6258",2013,89,1229,83,1356,47,"H",0,24,52,7,18,28,35,10,33,16,7,8,4,16,18,59,7,26,4,9,12,22,9,13,5,3,22
"6259",2013,72,1455,74,1229,62,"H",0,27,58,8,18,12,17,12,32,19,16,7,2,17,21,64,6,27,14,19,14,22,10,11,4,2,16
"6260",2013,104,1455,68,1229,67,"A",0,23,54,9,24,13,20,9,25,15,14,5,5,25,17,48,3,14,30,33,7,25,9,12,7,6,16
"6261",2013,56,1231,69,1234,65,"A",0,26,65,4,14,13,18,14,32,16,15,5,3,18,21,63,3,17,20,26,12,27,14,12,11,4,15
"6262",2013,117,1231,73,1234,60,"H",0,21,54,2,14,29,42,15,22,10,12,11,6,25,21,55,1,13,17,24,17,21,9,19,7,5,27
"6263",2013,89,1231,81,1276,73,"H",0,26,50,7,18,22,25,9,29,13,16,6,5,14,30,70,7,23,6,7,12,17,13,8,5,3,19
"6264",2013,125,1231,72,1276,71,"A",0,30,70,7,16,5,9,24,29,12,14,2,2,18,27,65,10,22,7,13,12,18,10,6,5,7,16
"6265",2013,83,1231,75,1277,70,"H",0,27,53,8,21,13,20,10,21,10,16,9,4,13,27,60,11,23,5,6,12,20,16,19,11,1,18
"6266",2013,106,1231,72,1277,68,"A",0,27,61,8,18,10,15,12,23,12,10,7,4,19,24,56,4,15,16,23,13,23,12,12,7,7,15
"6267",2013,68,1231,88,1278,81,"H",0,27,53,8,19,26,40,14,22,14,15,9,3,15,29,66,11,27,12,15,15,19,15,17,9,6,25
"6268",2013,113,1278,77,1231,73,"H",0,27,63,4,20,19,27,23,21,17,10,6,4,19,22,52,9,23,20,24,10,20,12,11,6,4,22
"6269",2013,97,1231,81,1326,68,"A",0,26,49,7,18,22,28,7,23,11,10,3,1,15,25,59,3,13,15,20,13,20,9,12,4,4,27
"6270",2013,120,1326,67,1231,58,"A",0,27,59,2,8,11,16,12,25,9,8,8,7,17,21,53,6,15,10,13,10,22,9,12,2,4,14
"6271",2013,63,1231,74,1336,51,"A",0,22,42,8,16,22,34,7,26,14,17,10,2,18,19,60,5,18,8,11,17,18,10,19,4,4,25
"6272",2013,79,1231,72,1336,49,"H",0,20,44,11,20,21,37,14,25,14,18,8,4,19,17,51,2,15,13,18,10,22,5,18,7,7,29
"6273",2013,86,1231,97,1345,60,"A",0,33,67,12,25,19,20,18,21,21,8,10,5,19,22,55,2,8,14,19,14,15,11,18,2,8,17
"6274",2013,103,1231,83,1345,55,"H",0,30,54,8,19,15,24,12,27,16,14,10,7,18,21,56,4,11,9,14,12,18,7,17,6,6,23
"6275",2013,72,1232,68,1283,60,"H",0,24,42,4,11,16,26,4,22,15,9,4,3,14,24,49,5,13,7,13,6,19,10,12,3,0,21
"6276",2013,99,1283,67,1232,65,"H",0,21,52,5,13,20,28,8,24,11,7,5,2,12,22,57,8,20,13,14,10,26,11,11,2,7,24
"6277",2013,58,1232,65,1320,61,"A",0,20,45,3,10,22,32,6,26,5,14,9,2,17,23,54,6,19,9,15,6,23,12,15,9,0,22
"6278",2013,82,1232,59,1320,58,"H",0,22,47,5,16,10,11,6,21,14,11,4,3,17,19,44,9,19,11,14,5,19,12,10,5,1,16
"6279",2013,96,1232,66,1356,65,"H",0,22,47,7,18,15,25,11,19,16,12,8,7,18,22,45,6,13,15,26,10,22,12,14,7,2,22
"6280",2013,68,1356,76,1232,71,"H",0,21,51,2,9,32,42,10,26,6,15,9,1,21,24,55,6,23,17,25,9,25,13,19,4,1,27
"6281",2013,85,1232,68,1455,55,"A",0,24,45,3,11,17,21,9,26,5,15,7,3,17,16,59,9,28,14,19,19,15,10,11,5,2,17
"6282",2013,106,1455,66,1232,62,"A",0,20,52,8,21,18,24,6,25,10,9,8,4,18,20,49,7,19,15,23,8,29,11,16,6,1,16
"6283",2013,83,1233,79,1259,71,"A",0,26,54,7,21,20,25,10,29,11,11,3,4,17,28,72,7,24,8,18,20,20,18,6,5,1,17
"6284",2013,116,1233,90,1259,86,"H",0,33,57,7,18,17,24,8,25,24,16,5,3,14,35,64,6,18,10,16,8,20,23,12,9,3,22
"6285",2013,62,1233,78,1264,70,"H",0,24,51,10,16,20,26,8,18,18,13,8,4,15,27,56,5,18,11,15,13,20,13,19,4,7,19
"6286",2013,102,1264,74,1233,73,"H",2,28,68,8,22,10,21,22,28,10,17,3,8,18,25,65,8,21,15,20,11,23,11,12,9,3,20
"6287",2013,66,1233,86,1265,82,"A",0,35,73,9,22,7,10,15,22,15,9,12,2,15,30,57,13,21,9,14,8,25,18,16,4,6,11
"6288",2013,94,1265,105,1233,104,"A",2,37,84,11,26,20,29,14,34,26,12,7,10,24,36,82,11,26,21,27,15,38,22,13,7,2,20
"6289",2013,23,1233,83,1310,72,"H",0,28,62,12,26,15,21,14,24,18,14,7,4,16,28,65,6,23,10,18,16,24,18,15,7,4,21
"6290",2013,87,1310,93,1233,90,"H",1,33,83,11,38,16,24,20,22,15,6,9,0,23,30,61,7,23,23,29,12,34,16,17,3,6,19
"6291",2013,96,1233,78,1351,71,"H",0,25,50,7,14,21,26,8,24,12,9,4,1,18,26,52,9,26,10,17,6,21,14,11,2,10,19
"6292",2013,76,1351,67,1233,62,"H",0,25,59,9,21,8,15,17,29,14,18,3,7,18,19,56,5,24,19,26,11,21,7,11,8,3,16
"6293",2013,60,1233,66,1373,62,"A",0,22,58,7,21,15,18,12,21,12,8,3,4,15,24,58,5,17,9,13,12,25,11,11,5,3,17
"6294",2013,118,1233,80,1373,61,"H",0,33,66,8,23,6,9,12,22,25,10,11,2,13,21,51,8,25,11,17,10,22,14,20,4,3,10
"6295",2013,81,1233,90,1389,71,"H",0,32,55,12,19,14,22,4,27,21,6,4,3,14,27,55,7,21,10,20,6,21,18,9,3,3,16
"6296",2013,30,1389,64,1233,62,"H",0,24,60,5,16,11,15,13,23,13,17,11,10,19,22,56,4,14,14,21,13,23,10,17,7,2,14
"6297",2013,104,1234,72,1278,51,"H",0,21,43,5,9,25,31,8,22,9,12,12,6,18,17,47,3,14,14,23,13,18,11,17,7,5,19
"6298",2013,90,1278,62,1234,59,"H",0,22,49,4,16,14,21,12,23,17,12,7,7,15,21,58,7,23,10,17,18,17,17,10,8,2,21
"6299",2013,124,1234,74,1304,60,"H",0,28,49,5,14,13,15,12,27,21,12,2,7,11,21,56,10,25,8,11,11,11,11,6,6,3,17
"6300",2013,110,1304,64,1234,60,"H",0,26,56,5,15,7,14,9,25,7,10,5,3,13,21,57,5,15,13,15,12,26,11,12,7,4,14
"6301",2013,69,1234,70,1321,50,"A",0,29,63,4,16,8,12,11,32,22,9,7,1,18,15,51,5,26,15,25,8,25,9,9,6,5,14
"6302",2013,96,1234,71,1321,57,"H",0,24,50,4,12,19,22,9,25,16,12,5,4,17,20,57,6,25,11,13,13,18,12,12,6,0,17
"6303",2013,87,1234,76,1336,67,"H",0,20,50,5,21,31,39,14,24,18,14,11,6,15,23,58,7,23,14,16,13,19,10,18,8,4,26
"6304",2013,101,1234,74,1336,72,"A",0,24,54,6,21,20,26,14,26,15,13,5,7,19,27,61,8,17,10,15,9,20,17,6,7,4,19
"6305",2013,114,1234,58,1345,48,"H",0,16,51,5,13,21,29,14,25,8,9,10,5,15,19,52,3,14,7,10,10,27,14,16,4,0,24
"6306",2013,83,1345,65,1234,62,"H",1,25,64,3,12,12,20,13,32,13,8,4,8,21,19,61,5,17,19,27,13,29,15,10,6,8,21
"6307",2013,75,1234,70,1458,66,"H",0,22,51,2,10,24,29,8,25,6,7,8,2,16,25,58,8,23,8,12,11,23,12,12,0,0,23
"6308",2013,93,1458,74,1234,70,"H",2,24,71,7,25,19,26,15,34,11,12,6,8,20,25,74,5,23,15,22,18,33,16,12,7,2,25
"6309",2013,65,1242,97,1235,89,"H",1,31,62,8,19,27,38,13,32,16,14,7,5,17,30,73,14,38,15,20,13,25,17,11,7,1,29
"6310",2013,112,1242,108,1235,96,"A",1,37,68,13,25,21,27,14,33,21,17,5,1,23,25,70,17,41,29,34,12,21,16,8,4,1,19
"6311",2013,82,1235,73,1243,67,"H",0,26,54,11,22,10,22,11,24,15,10,3,1,15,28,55,7,19,4,9,5,23,18,12,4,2,23
"6312",2013,96,1243,79,1235,70,"H",0,26,51,9,18,18,22,12,14,16,14,8,3,13,26,53,12,27,6,7,14,13,11,20,6,1,18
"6313",2013,91,1235,83,1328,64,"H",0,28,55,11,27,16,18,7,26,18,10,7,6,15,26,71,3,16,9,17,21,21,12,9,5,2,17
"6314",2013,117,1328,86,1235,69,"H",0,23,52,6,18,34,34,6,30,17,5,4,2,18,22,51,11,31,14,22,4,23,8,9,3,2,20
"6315",2013,121,1235,87,1329,76,"H",0,27,52,7,22,26,35,12,26,21,15,6,3,18,27,65,4,23,18,20,13,17,11,12,9,1,26
"6316",2013,86,1329,78,1235,76,"H",0,29,61,6,16,14,21,9,20,12,8,9,1,11,28,52,13,24,7,10,6,28,17,17,3,0,18
"6317",2013,75,1235,63,1395,50,"A",0,28,56,5,18,2,3,12,26,16,16,4,1,17,20,55,1,10,9,22,17,16,7,11,7,1,10
"6318",2013,103,1235,87,1395,53,"H",0,28,54,14,29,17,20,9,32,17,14,7,3,17,21,55,6,25,5,17,9,18,15,14,6,1,18
"6319",2013,68,1235,82,1400,62,"H",0,25,57,11,26,21,27,13,24,18,5,4,3,10,24,61,4,18,10,13,14,23,16,11,3,3,17
"6320",2013,100,1400,89,1235,86,"H",2,31,61,7,25,20,25,9,34,17,18,5,8,20,28,80,11,33,19,24,19,22,17,8,8,2,20
"6321",2013,110,1235,86,1403,66,"H",0,26,53,11,29,23,30,10,33,18,13,7,5,21,23,57,7,25,13,25,11,20,13,12,11,4,25
"6322",2013,79,1403,56,1235,51,"H",0,20,51,3,13,13,19,7,31,8,15,8,3,17,18,51,6,23,9,15,3,26,8,11,7,0,16
"6323",2013,72,1235,69,1452,67,"H",0,23,55,8,24,15,19,10,25,18,13,4,4,15,25,61,9,24,8,13,16,25,13,15,4,4,21
"6324",2013,124,1235,83,1452,74,"A",0,26,46,14,23,17,24,5,34,15,19,4,4,16,28,66,10,29,8,10,5,19,20,9,9,4,21
"6325",2013,82,1236,80,1237,79,"H",1,28,54,12,19,12,18,10,17,19,10,3,0,23,27,43,5,16,20,25,1,19,12,10,4,1,18
"6326",2013,52,1237,88,1236,74,"H",0,33,56,8,17,14,16,5,22,16,12,9,3,17,28,57,4,17,14,18,10,20,10,16,10,4,19
"6327",2013,101,1236,65,1282,60,"A",0,22,44,5,12,16,27,9,20,11,16,7,1,16,24,54,4,24,8,16,14,17,7,15,7,5,21
"6328",2013,75,1282,63,1236,59,"A",0,24,48,7,15,8,11,9,21,7,17,3,4,19,24,47,2,8,9,16,6,15,11,12,8,4,16
"6329",2013,66,1295,67,1236,55,"H",0,28,49,4,15,7,10,4,28,12,8,3,3,9,20,53,10,26,5,9,7,18,13,8,6,3,12
"6330",2013,96,1295,58,1236,54,"A",0,19,47,6,18,14,22,13,17,6,5,5,2,14,17,37,9,16,11,16,6,18,11,10,2,2,17
"6331",2013,58,1236,68,1298,63,"H",0,24,48,8,21,12,16,7,18,12,10,9,4,11,23,47,10,19,7,9,8,18,13,15,3,3,15
"6332",2013,23,1298,54,1236,49,"H",0,20,45,7,13,7,14,5,21,16,11,6,2,13,17,46,9,22,6,15,13,23,9,17,4,2,14
"6333",2013,61,1236,96,1303,78,"H",0,28,56,14,24,26,31,15,28,19,15,7,2,17,31,61,4,15,12,22,9,16,9,11,10,6,22
"6334",2013,87,1303,86,1236,79,"H",0,32,51,6,12,16,20,2,25,13,18,6,3,23,27,64,6,19,19,25,15,19,13,11,10,2,18
"6335",2013,107,1236,77,1324,71,"H",0,27,62,8,23,15,21,11,24,18,12,9,2,19,25,53,5,20,16,29,9,24,8,14,7,1,21
"6336",2013,117,1236,74,1324,72,"A",0,28,59,8,26,10,15,8,32,12,15,5,7,19,24,62,4,20,20,22,8,26,11,8,7,0,17
"6337",2013,68,1355,83,1236,57,"H",0,30,54,7,13,16,25,12,21,14,12,10,1,16,22,52,3,18,10,18,13,18,10,18,9,1,25
"6338",2013,94,1355,80,1236,74,"A",0,26,56,10,19,18,24,8,21,10,8,6,2,16,28,57,9,20,9,15,12,25,14,13,5,3,20
"6339",2013,73,1236,62,1377,60,"H",0,24,56,2,15,12,15,10,19,10,10,8,2,14,22,53,5,12,11,14,10,21,10,15,4,4,14
"6340",2013,103,1236,64,1377,51,"A",0,27,61,7,23,3,6,9,27,12,7,6,2,17,19,50,5,17,8,14,7,22,13,10,3,4,10
"6341",2013,54,1442,62,1236,50,"H",0,19,39,6,11,18,25,7,32,13,15,2,5,17,18,57,4,21,10,23,15,16,11,5,11,4,20
"6342",2013,80,1442,43,1236,40,"A",0,14,39,5,20,10,12,7,19,8,12,6,2,11,15,43,4,17,6,12,10,18,5,13,5,2,12
"6343",2013,24,1282,79,1237,65,"H",0,31,58,7,23,10,19,13,25,13,16,8,7,17,24,57,6,13,11,20,10,16,11,18,7,1,13
"6344",2013,117,1282,48,1237,44,"A",0,16,50,5,17,11,15,11,25,5,12,4,3,16,15,41,4,19,10,15,3,26,7,15,4,7,17
"6345",2013,73,1295,78,1237,40,"A",0,31,54,12,23,4,6,5,30,22,6,3,4,13,14,45,4,17,8,13,3,19,10,9,4,2,10
"6346",2013,103,1295,75,1237,39,"H",0,31,63,5,19,8,9,9,29,15,4,8,4,11,16,49,4,13,3,6,5,23,7,15,3,2,9
"6347",2013,66,1303,90,1237,79,"H",0,33,53,6,17,18,21,5,25,21,18,10,3,16,30,63,10,22,9,13,8,17,14,13,11,1,16
"6348",2013,96,1303,85,1237,78,"A",0,33,62,4,13,15,21,12,28,16,11,3,2,13,31,62,12,27,4,6,5,21,19,9,2,5,16
"6349",2013,54,1324,84,1237,62,"A",0,28,53,7,17,21,34,10,24,16,13,15,0,23,20,53,6,21,16,21,9,21,11,19,4,3,21
"6350",2013,80,1324,89,1237,71,"H",0,31,56,14,30,13,18,14,23,19,12,8,0,15,27,50,10,24,7,14,5,13,14,12,7,1,17
"6351",2013,75,1355,80,1237,65,"A",0,25,53,7,19,23,30,4,32,16,8,5,3,17,28,66,3,13,6,15,12,28,10,8,3,3,21
"6352",2013,101,1355,82,1237,45,"H",0,28,52,11,22,15,19,10,30,17,11,7,2,9,19,53,3,16,4,6,5,16,7,12,5,2,13
"6353",2013,26,1377,88,1237,68,"H",0,27,51,6,18,28,33,11,31,14,11,6,3,13,27,68,9,31,5,7,10,17,11,9,4,0,24
"6354",2013,115,1377,87,1237,69,"A",0,30,60,7,23,20,25,9,29,18,4,4,5,10,30,62,5,15,4,11,7,25,16,7,2,4,21
"6355",2013,61,1442,57,1237,53,"H",1,22,58,6,15,7,8,9,31,15,8,3,6,9,20,54,8,17,5,12,8,27,16,8,8,0,10
"6356",2013,89,1442,68,1237,59,"A",0,23,50,7,15,15,19,9,24,13,11,7,1,8,24,50,8,22,3,5,3,22,20,12,4,4,18
"6357",2013,82,1238,60,1290,57,"H",0,23,54,4,15,10,12,10,25,11,14,8,4,18,21,61,3,13,12,19,12,15,8,10,4,2,16
"6358",2013,110,1238,90,1290,71,"A",0,28,48,8,12,26,32,5,21,9,14,11,1,24,26,56,6,15,13,19,12,20,14,17,6,2,19
"6359",2013,98,1238,65,1341,60,"H",0,22,51,4,16,17,24,8,23,10,15,8,2,20,23,49,3,12,11,20,10,15,7,16,7,3,17
"6360",2013,70,1341,73,1238,59,"H",0,26,69,3,19,18,26,18,32,13,16,8,6,20,20,59,4,28,15,24,11,29,11,16,10,1,19
"6361",2013,64,1380,80,1238,67,"A",0,29,50,9,18,13,19,8,23,5,14,1,5,12,26,71,5,21,10,14,13,14,6,3,7,0,14
"6362",2013,91,1380,78,1238,58,"H",0,27,55,11,24,13,16,5,39,15,7,3,7,18,19,69,4,22,16,24,16,24,5,8,4,0,16
"6363",2013,68,1411,84,1238,57,"H",0,31,59,11,26,11,13,9,31,20,13,7,4,15,20,58,6,20,11,19,11,19,10,10,8,6,15
"6364",2013,96,1411,61,1238,54,"A",0,21,45,5,16,14,16,4,26,5,14,6,3,13,17,59,7,19,13,16,10,17,5,11,6,2,17
"6365",2013,66,1239,99,1244,92,"H",3,32,81,8,19,27,35,20,37,18,15,7,2,22,34,73,6,21,18,27,9,33,16,16,7,2,27
"6366",2013,96,1244,75,1239,68,"H",0,27,59,5,10,16,20,13,27,10,9,2,3,18,25,57,9,19,9,16,10,21,12,9,3,2,18
"6367",2013,58,1239,85,1252,71,"H",0,29,60,8,17,19,26,7,27,21,10,9,7,24,24,59,3,14,20,28,13,29,8,16,6,3,20
"6368",2013,115,1252,77,1239,73,"H",0,28,72,5,20,16,22,18,22,13,12,13,4,22,24,53,5,13,20,29,12,30,15,19,6,4,22
"6369",2013,68,1239,49,1273,47,"H",0,18,44,5,14,8,10,6,25,12,18,7,3,12,17,50,8,20,5,6,8,21,11,17,5,5,15
"6370",2013,94,1273,67,1239,64,"H",1,23,60,8,21,13,20,13,21,13,12,7,8,19,22,58,4,16,16,20,17,29,10,18,2,4,17
"6371",2013,56,1239,53,1297,51,"H",0,21,54,4,11,7,8,11,25,15,9,3,4,13,16,44,9,21,10,14,6,23,13,12,6,3,14
"6372",2013,117,1297,66,1239,62,"H",0,21,60,7,31,17,24,8,20,15,5,7,0,21,22,43,4,11,14,22,5,36,15,19,2,3,24
"6373",2013,74,1239,77,1316,68,"A",0,26,52,3,5,22,27,9,24,4,12,6,3,17,27,54,6,18,8,12,6,19,15,12,6,5,18
"6374",2013,102,1239,70,1316,68,"H",0,26,53,5,9,13,20,14,26,16,16,8,3,17,22,61,8,25,16,22,16,16,14,14,9,3,17
"6375",2013,108,1239,68,1367,64,"H",0,26,61,4,10,12,17,12,27,14,9,11,2,20,21,61,4,17,18,24,18,28,7,12,4,5,18
"6376",2013,82,1367,79,1239,64,"H",0,28,60,6,13,17,30,10,29,14,11,5,4,18,25,62,2,12,12,18,11,27,12,14,3,4,22
"6377",2013,87,1239,71,1391,70,"H",0,30,70,6,19,5,6,13,21,20,12,10,2,12,28,61,4,20,10,17,16,25,21,18,7,9,12
"6378",2013,63,1391,81,1239,72,"H",0,31,62,3,12,16,27,13,28,24,12,4,3,18,25,61,5,17,17,25,12,25,15,13,7,4,21
"6379",2013,89,1240,70,1287,59,"H",0,27,41,6,11,10,22,1,14,20,14,14,5,12,22,48,1,10,14,18,15,22,14,25,7,2,20
"6380",2013,101,1287,85,1240,81,"H",0,28,52,9,18,20,29,11,16,17,17,13,4,19,26,44,9,15,20,22,4,17,15,19,8,2,19
"6381",2013,61,1398,66,1240,57,"A",0,20,47,2,14,24,31,12,35,10,13,2,4,24,17,52,4,14,19,34,10,18,7,5,7,5,24
"6382",2013,73,1398,66,1240,60,"H",0,22,44,8,14,14,17,5,25,10,12,4,3,17,23,45,4,12,10,20,4,18,13,9,9,2,17
"6383",2013,54,1240,83,1399,62,"H",0,28,51,7,16,20,29,8,24,19,12,11,8,18,23,62,3,12,13,22,21,19,11,16,4,1,23
"6384",2013,96,1399,78,1240,64,"H",0,22,44,4,9,30,36,14,22,9,15,8,2,17,25,49,9,22,5,12,9,10,12,14,6,2,22
"6385",2013,58,1241,58,1330,55,"A",0,20,55,6,14,12,21,14,23,12,10,8,5,14,20,54,6,17,9,15,13,27,14,15,6,6,14
"6386",2013,82,1241,56,1330,46,"H",0,20,49,3,13,13,17,8,33,8,13,4,3,19,16,50,2,14,12,22,8,25,6,9,6,5,18
"6387",2013,100,1241,75,1406,70,"H",0,26,56,6,16,17,25,7,22,15,5,6,2,18,25,58,5,17,15,20,15,29,7,15,1,5,19
"6388",2013,75,1406,73,1241,47,"H",0,25,55,8,22,15,23,15,30,15,13,7,7,19,14,55,4,19,15,18,12,21,6,12,3,9,17
"6389",2013,65,1241,78,1423,50,"H",0,30,61,4,12,14,18,8,28,18,9,11,8,24,14,51,3,15,19,31,14,24,8,21,5,4,18
"6390",2013,84,1241,63,1423,56,"A",0,22,55,4,12,15,23,17,25,6,10,10,4,13,21,53,4,16,10,16,11,19,12,13,4,4,15
"6391",2013,93,1241,81,1456,71,"H",0,29,57,9,20,14,21,14,18,21,6,10,3,14,25,47,14,27,7,15,9,18,18,14,1,0,15
"6392",2013,117,1241,69,1456,67,"A",0,25,58,8,24,11,13,7,16,11,8,12,6,13,28,47,7,16,4,10,7,28,15,20,4,2,12
"6393",2013,78,1242,59,1243,55,"A",0,21,46,4,13,13,21,10,25,12,13,6,3,11,20,57,9,30,6,7,10,18,12,10,6,5,15
"6394",2013,98,1242,83,1243,62,"H",0,28,58,8,21,19,22,14,27,16,14,9,6,17,20,50,8,19,14,19,6,17,16,14,12,5,19
"6395",2013,82,1242,67,1328,54,"H",0,24,55,7,17,12,19,12,29,15,14,8,6,13,21,59,3,12,9,14,11,20,10,11,7,2,14
"6396",2013,96,1328,72,1242,66,"H",0,26,58,7,20,13,16,10,25,15,11,6,1,18,25,54,5,15,11,20,10,25,11,13,5,1,17
"6397",2013,107,1242,68,1329,67,"A",2,25,61,1,11,17,27,14,36,5,16,5,6,21,21,64,4,21,21,31,13,28,10,10,6,7,22
"6398",2013,89,1329,85,1242,80,"A",0,29,67,8,24,19,25,19,21,13,13,9,6,21,25,61,9,20,21,27,18,23,15,16,9,6,24
"6399",2013,110,1242,74,1395,48,"H",0,26,53,4,11,18,19,11,25,14,11,10,5,12,17,47,4,14,10,16,6,16,8,15,6,5,15
"6400",2013,93,1395,62,1242,55,"H",0,18,46,4,13,22,38,9,30,11,11,3,2,21,18,61,3,22,16,23,17,27,10,13,1,5,29
"6401",2013,75,1242,64,1400,59,"A",0,20,51,3,11,21,25,9,27,10,15,10,6,13,25,56,7,18,2,8,6,23,14,14,9,1,21
"6402",2013,103,1242,73,1400,47,"H",0,26,56,7,18,14,22,12,29,15,14,10,5,23,12,55,2,21,21,32,20,22,3,16,9,3,17
"6403",2013,68,1242,60,1403,46,"A",0,19,41,3,10,19,26,7,19,8,9,10,3,13,17,48,4,11,8,13,11,17,11,16,3,2,19
"6404",2013,119,1242,79,1403,42,"H",0,24,45,2,11,29,36,8,37,18,15,7,7,18,14,53,1,15,13,19,6,17,7,14,7,2,21
"6405",2013,84,1242,61,1452,56,"A",0,20,37,3,9,18,34,9,27,12,16,8,4,19,20,54,4,15,12,15,9,18,8,9,9,2,26
"6406",2013,117,1242,91,1452,65,"H",0,34,60,11,18,12,18,9,27,29,11,9,13,20,22,67,7,21,14,20,20,21,13,15,6,4,19
"6407",2013,75,1243,69,1328,60,"H",0,22,50,10,24,15,22,6,19,17,8,7,4,15,25,53,3,11,7,15,14,25,16,16,1,2,18
"6408",2013,89,1243,52,1328,50,"A",0,21,56,5,16,5,7,9,25,11,10,10,2,18,19,49,3,14,9,14,10,28,8,14,4,1,12
"6409",2013,61,1243,73,1329,67,"H",0,27,60,7,21,12,17,12,27,19,12,5,4,24,20,49,3,11,24,29,5,24,6,12,6,3,18
"6410",2013,124,1329,76,1243,70,"H",0,25,44,3,9,23,30,5,27,13,11,6,5,17,24,61,8,23,14,20,13,16,14,9,7,1,25
"6411",2013,72,1243,67,1395,54,"A",0,27,56,9,17,4,10,10,24,17,8,6,2,21,18,48,3,10,15,24,12,19,9,12,5,2,10
"6412",2013,120,1243,79,1395,68,"H",0,31,57,12,29,5,7,9,14,27,9,4,2,19,23,46,6,13,16,22,11,17,15,12,7,2,14
"6413",2013,86,1243,83,1400,57,"H",0,30,63,6,15,17,21,14,20,21,6,9,1,21,19,46,2,9,17,23,9,21,8,18,1,1,20
"6414",2013,110,1243,81,1400,69,"A",0,26,54,9,18,20,22,12,22,19,13,5,4,26,23,50,4,16,19,33,14,17,7,12,4,3,17
"6415",2013,92,1243,68,1403,59,"A",0,23,53,8,20,14,21,15,23,10,9,0,4,17,22,50,3,11,12,16,7,13,9,4,5,2,19
"6416",2013,112,1243,75,1403,55,"H",0,29,57,3,16,14,19,14,27,20,12,8,2,15,22,48,5,15,6,12,4,16,12,14,6,1,16
"6417",2013,68,1243,65,1452,64,"A",0,25,49,6,17,9,14,9,19,12,14,8,2,22,24,47,4,8,12,22,9,18,13,14,4,2,12
"6418",2013,105,1243,71,1452,61,"H",0,23,46,6,16,19,23,12,15,19,18,7,4,28,17,42,4,13,23,30,13,15,13,13,10,2,21
"6419",2013,80,1252,79,1244,72,"H",1,27,59,6,18,19,30,18,27,16,19,9,3,19,27,58,4,17,14,25,9,23,13,19,10,5,27
"6420",2013,110,1252,70,1244,55,"A",0,24,49,4,8,18,29,12,29,11,19,8,2,18,19,60,5,23,12,20,13,20,8,16,10,0,22
"6421",2013,61,1244,83,1273,75,"H",0,18,35,9,14,38,55,7,24,12,13,4,1,25,25,54,5,23,20,24,8,20,9,11,6,3,32
"6422",2013,88,1273,66,1244,42,"H",0,23,48,5,17,15,20,4,27,19,9,6,7,12,15,54,3,14,9,15,15,21,4,14,5,2,18
"6423",2013,82,1297,64,1244,53,"H",0,23,52,8,20,10,13,12,25,14,12,7,5,17,18,50,5,14,12,16,9,19,10,12,2,5,19
"6424",2013,108,1297,64,1244,54,"A",0,23,48,3,12,15,19,9,19,9,10,10,2,12,21,51,5,13,7,13,13,19,10,14,5,0,16
"6425",2013,68,1316,81,1244,72,"H",0,27,52,11,23,16,28,10,18,16,15,3,3,14,27,56,3,12,15,21,13,20,10,19,9,1,23
"6426",2013,94,1316,60,1244,52,"A",0,21,51,2,13,16,23,11,22,9,12,6,2,13,22,53,5,12,3,7,10,22,9,16,3,4,23
"6427",2013,73,1367,66,1244,54,"A",0,26,52,5,13,9,16,12,29,17,13,3,3,17,20,48,4,18,10,24,7,16,11,9,6,1,14
"6428",2013,103,1367,79,1244,67,"H",0,26,45,1,9,26,38,8,32,20,14,3,5,15,23,62,8,22,13,15,7,17,15,9,6,1,28
"6429",2013,58,1391,70,1244,60,"A",0,25,41,8,15,12,19,4,28,15,18,7,1,17,24,61,3,16,9,16,14,16,8,12,8,0,17
"6430",2013,115,1391,91,1244,77,"H",0,27,50,12,17,25,32,7,27,18,15,6,5,16,31,67,9,19,6,8,10,20,15,14,9,2,21
"6431",2013,100,1245,87,1275,70,"H",0,33,57,10,22,11,17,6,20,17,10,11,3,17,25,53,5,17,15,21,11,24,13,16,5,0,15
