"","result.alien","diff.score.at.home"
"8303","0",16
"8304","0",8
"8305","0",10
"8306","0",8
"8307","0",8
"8308","0",2
"8309","1",2
"8310","0",-9
"8311","0",-5
"8312","1",5
"8313","0",-11
"8314","1",1
"8315","0",18
"8316","0",1
"8317","0",-1
"8318","1",12
"8319","1",18
"8320","0",-11
"8321","0",-13
"8322","1",14
"8323","0",-21
"8324","1",14
"8325","1",12
"8326","0",-12
"8327","0",1
"8328","0",11
"8329","1",4
"8330","0",-6
"8331","0",-24
"8332","1",20
"8333","0",-9
"8334","1",5
"8335","1",-17
"8336","1",-3
"8337","0",6
"8338","0",2
"8339","1",28
"8340","0",-11
"8341","0",-4
"8342","1",8
"8343","0",9
"8344","0",3
"8345","0",8
"8346","0",13
"8347","0",-12
"8348","1",23
"8349","1",-2
"8350","1",-20
"8351","0",-13
"8352","1",13
"8353","1",9
"8354","0",-3
"8355","1",-21
"8356","1",-1
"8357","0",1
"8358","0",7
"8359","1",11
"8360","0",-10
"8361","0",-7
"8362","1",18
"8363","0",-4
"8364","1",21
"8365","0",-7
"8366","1",6
"8367","0",-5
"8368","1",13
"8369","1",-7
"8370","1",-6
"8371","0",22
"8372","0",14
"8373","1",20
"8374","0",-15
"8375","0",-14
"8376","1",8
"8377","1",11
"8378","0",-5
"8379","0",8
"8380","0",10
"8381","0",10
"8382","0",3
"8383","1",-2
"8384","1",-17
"8385","1",17
"8386","0",-1
"8387","0",-11
"8388","1",19
"8389","1",5
"8390","0",-11
"8391","0",-3
"8392","1",7
"8393","1",-13
"8394","1",-5
"8395","1",-18
"8396","1",-10
"8397","0",5
"8398","0",16
"8399","1",3
"8400","0",-3
"8401","0",-4
"8402","1",1
"8403","0",2
"8404","0",20
"8405","1",44
"8406","0",-26
"8407","1",18
"8408","0",-20
"8409","0",-6
"8410","1",4
"8411","0",10
"8412","0",4
"8413","1",1
"8414","0",-5
"8415","1",13
"8416","0",-3
"8417","1",4
"8418","0",-5
"8419","0",9
"8420","0",8
"8421","0",6
"8422","0",19
"8423","0",10
"8424","0",7
"8425","0",-3
"8426","1",14
"8427","0",-7
"8428","1",15
"8429","1",15
"8430","0",-4
"8431","1",18
"8432","0",-2
"8433","0",5
"8434","0",2
"8435","0",14
"8436","0",25
"8437","1",-6
"8438","1",-4
"8439","0",30
"8440","0",5
"8441","0",-6
"8442","1",10
"8443","0",16
"8444","0",4
"8445","0",2
"8446","0",2
"8447","0",-5
"8448","1",10
"8449","0",-6
"8450","1",10
"8451","0",-9
"8452","1",4
"8453","0",-12
"8454","1",12
"8455","1",6
"8456","0",-6
"8457","0",1
"8458","0",12
"8459","0",3
"8460","0",14
"8461","1",9
"8462","0",-10
"8463","0",-20
"8464","1",10
"8465","0",-13
"8466","1",30
"8467","0",12
"8468","0",1
"8469","0",4
"8470","0",11
"8471","1",11
"8472","0",-9
"8473","1",16
"8474","0",-3
"8475","0",2
"8476","0",3
"8477","1",14
"8478","0",-15
"8479","1",-2
"8480","1",-1
"8481","1",32
"8482","0",-4
"8483","0",2
"8484","0",11
"8485","1",-15
"8486","1",-18
"8487","1",-11
"8488","1",-9
"8489","0",7
"8490","0",9
"8491","0",-4
"8492","1",19
"8493","1",28
"8494","0",-12
"8495","1",39
"8496","0",-12
"8497","1",17
"8498","0",-8
"8499","0",11
"8500","0",1
"8501","1",22
"8502","0",-11
"8503","0",14
"8504","0",21
"8505","1",13
"8506","0",-3
"8507","1",18
"8508","0",-19
"8509","1",13
"8510","0",-4
"8511","0",-4
"8512","1",18
"8513","0",5
"8514","0",12
"8515","0",-5
"8516","1",8
"8517","0",-14
"8518","1",14
"8519","0",7
"8520","0",1
"8521","1",23
"8522","0",-24
"8523","1",17
"8524","0",-6
"8525","1",-6
"8526","1",-1
"8527","0",3
"8528","0",8
"8529","0",-30
"8530","1",15
"8531","1",-6
"8532","1",-19
"8533","0",-4
"8534","1",17
"8535","1",3
"8536","0",-9
"8537","0",4
"8538","0",42
"8539","0",5
"8540","0",10
"8541","1",13
"8542","0",-2
"8543","1",5
"8544","0",-1
"8545","1",-6
"8546","1",-3
"8547","0",9
"8548","0",19
"8549","1",10
"8550","0",-5
"8551","1",-2
"8552","1",-2
"8553","0",-2
"8554","1",7
"8555","0",29
"8556","0",6
"8557","0",-17
"8558","1",12
"8559","0",6
"8560","0",24
"8561","1",4
"8562","0",-12
"8563","1",-1
"8564","1",-8
"8565","0",3
"8566","0",16
"8567","0",23
"8568","0",3
"8569","0",29
"8570","0",21
"8571","0",1
"8572","0",24
"8573","0",5
"8574","0",20
"8575","0",7
"8576","0",23
"8577","0",7
"8578","0",4
"8579","0",7
"8580","0",10
"8581","0",-2
"8582","1",19
"8583","0",2
"8584","0",13
"8585","0",-2
"8586","1",9
"8587","1",-4
"8588","1",-18
"8589","0",1
"8590","0",12
"8591","1",8
"8592","0",-6
"8593","0",-11
"8594","1",1
"8595","0",3
"8596","0",17
"8597","0",-3
"8598","1",8
"8599","0",-24
"8600","1",36
"8601","1",-1
"8602","1",-4
"8603","0",-2
"8604","1",5
"8605","0",13
"8606","0",16
"8607","1",16
"8608","0",-6
"8609","1",12
"8610","0",-13
"8611","0",2
"8612","0",14
"8613","0",-24
"8614","1",24
"8615","0",7
"8616","0",9
"8617","0",-5
"8618","1",9
"8619","1",3
"8620","0",-8
"8621","0",-4
"8622","1",6
"8623","0",4
"8624","0",21
"8625","1",9
"8626","0",-11
"8627","0",9
"8628","0",5
"8629","0",5
"8630","0",23
"8631","1",-1
"8632","1",-4
"8633","0",5
"8634","0",16
"8635","1",15
"8636","0",-5
"8637","0",-4
"8638","1",14
"8639","0",13
"8640","0",6
"8641","0",-8
"8642","1",7
"8643","0",4
"8644","0",15
"8645","0",20
"8646","0",15
"8647","1",3
"8648","0",-13
"8649","0",14
"8650","0",12
"8651","0",2
"8652","0",12
"8653","0",15
"8654","0",15
"8655","1",-19
"8656","1",-3
"8657","0",4
"8658","0",17
"8659","0",-6
"8660","1",19
"8661","0",-17
"8662","1",11
"8663","1",-13
"8664","1",-6
"8665","0",5
"8666","0",17
"8667","0",10
"8668","0",6
"8669","0",-12
"8670","1",15
"8671","0",-10
"8672","1",5
"8673","0",11
"8674","0",6
"8675","1",-12
"8676","1",-3
"8677","0",-24
"8678","1",9
"8679","0",-36
"8680","1",12
"8681","1",20
"8682","0",-13
"8683","0",-24
"8684","1",37
"8685","0",-2
"8686","1",4
"8687","1",-9
"8688","1",-6
"8689","1",19
"8690","0",-4
"8691","0",13
"8692","0",5
"8693","0",-3
"8694","1",7
"8695","0",-7
"8696","1",1
"8697","0",8
"8698","0",9
"8699","1",2
"8700","0",-4
"8701","0",-7
"8702","1",6
"8703","0",-7
"8704","1",11
"8705","0",3
"8706","0",2
"8707","0",6
"8708","0",7
"8709","0",-24
"8710","1",23
"8711","0",-24
"8712","1",18
"8713","0",5
"8714","0",3
"8715","1",-3
"8716","1",-15
"8717","0",9
"8718","0",16
"8719","1",11
"8720","0",-3
"8721","0",-10
"8722","1",11
"8723","1",11
"8724","0",-4
"8725","1",36
"8726","0",-31
"8727","0",5
"8728","0",9
"8729","0",21
"8730","0",2
"8731","0",-10
"8732","1",10
"8733","0",9
"8734","0",2
"8735","1",-6
"8736","1",-5
"8737","0",4
"8738","0",12
"8739","0",-10
"8740","1",2
"8741","0",-4
"8742","1",11
"8743","0",18
"8744","0",10
"8745","1",-13
"8746","1",-8
"8747","0",7
"8748","0",2
"8749","1",6
"8750","0",-9
"8751","1",-14
"8752","1",-6
"8753","1",31
"8754","0",-5
"8755","0",3
"8756","0",7
"8757","0",-16
"8758","1",2
"8759","0",-6
"8760","1",14
"8761","0",6
"8762","0",10
"8763","1",22
"8764","0",-6
"8765","0",3
"8766","0",4
"8767","0",11
"8768","0",12
"8769","1",-14
"8770","1",-8
"8771","1",2
"8772","0",-5
"8773","0",10
"8774","0",18
"8775","0",7
"8776","0",5
"8777","1",-1
"8778","1",-8
"8779","0",-11
"8780","1",31
"8781","0",-6
"8782","1",9
"8783","0",-2
"8784","1",6
"8785","0",12
"8786","0",7
"8787","1",18
"8788","0",-6
"8789","0",1
"8790","0",3
"8791","0",-11
"8792","1",22
"8793","1",15
"8794","0",-12
"8795","0",-3
"8796","1",10
"8797","1",10
"8798","0",-8
"8799","0",-35
"8800","1",33
"8801","1",16
"8802","0",-10
"8803","1",9
"8804","0",-3
"8805","0",-8
"8806","1",19
"8807","0",4
"8808","0",11
"8809","1",11
"8810","0",-6
"8811","0",-22
"8812","1",19
"8813","1",23
"8814","0",-3
"8815","1",30
"8816","0",-4
"8817","0",-8
"8818","1",4
"8819","1",15
"8820","0",-12
"8821","0",-4
"8822","1",16
"8823","0",4
"8824","0",2
"8825","0",7
"8826","0",22
"8827","1",15
"8828","0",-34
"8829","0",-3
"8830","1",25
"8831","0",-6
"8832","1",9
"8833","1",7
"8834","0",-1
"8835","0",8
"8836","0",2
"8837","1",6
"8838","0",-1
"8839","0",-14
"8840","1",19
"8841","0",-2
"8842","1",21
"8843","0",10
"8844","0",3
"8845","0",24
"8846","0",9
"8847","0",19
"8848","0",12
"8849","0",-24
"8850","1",16
"8851","1",11
"8852","0",-17
"8853","1",-13
"8854","1",-7
"8855","1",5
"8856","0",-2
"8857","1",23
"8858","0",-14
"8859","0",9
"8860","0",14
"8861","1",-3
"8862","1",-1
"8863","0",-3
"8864","1",2
"8865","1",21
"8866","0",-12
"8867","1",9
"8868","0",-1
"8869","1",1
"8870","0",-8
"8871","1",10
"8872","0",-8
"8873","0",-23
"8874","1",12
"8875","1",28
"8876","0",-20
"8877","0",-14
"8878","1",27
"8879","0",-7
"8880","1",24
"8881","0",20
"8882","0",28
"8883","0",-9
"8884","1",15
"8885","0",17
"8886","0",9
"8887","1",5
"8888","0",-7
"8889","0",15
"8890","0",43
"8891","0",11
"8892","0",16
"8893","0",-1
"8894","1",37
"8895","0",-2
"8896","1",10
"8897","0",-10
"8898","1",11
"8899","0",-4
"8900","1",26
"8901","0",-4
"8902","1",14
"8903","0",-11
"8904","1",3
"8905","0",-1
"8906","1",9
"8907","0",-10
"8908","1",10
"8909","1",3
"8910","0",-14
"8911","1",-11
"8912","1",-3
"8913","0",-1
"8914","1",2
"8915","0",-12
"8916","1",3
"8917","1",-15
"8918","1",-7
"8919","1",1
"8920","0",-2
"8921","0",13
"8922","0",18
"8923","1",-12
"8924","1",-5
"8925","0",17
"8926","0",4
"8927","0",-7
"8928","1",11
"8929","1",11
"8930","0",-11
"8931","0",-21
"8932","1",4
"8933","1",10
"8934","0",-3
"8935","1",18
"8936","0",-9
"8937","0",-16
"8938","1",6
"8939","1",4
"8940","0",-17
"8941","0",26
"8942","0",24
"8943","0",2
"8944","0",5
"8945","0",-11
"8946","1",13
"8947","0",-6
"8948","1",7
"8949","1",19
"8950","0",-1
"8951","1",14
"8952","0",-10
"8953","0",-17
"8954","1",22
"8955","1",7
"8956","0",-17
"8957","1",-16
"8958","1",-11
"8959","0",19
"8960","0",6
"8961","1",26
"8962","0",-22
"8963","0",12
"8964","0",19
"8965","0",20
"8966","0",13
"8967","0",9
"8968","0",11
"8969","1",4
"8970","0",-19
"8971","1",4
"8972","0",-4
"8973","0",4
"8974","0",4
"8975","1",-2
"8976","1",-7
"8977","0",1
"8978","0",7
"8979","0",5
"8980","0",4
"8981","0",-9
"8982","1",24
"8983","1",27
"8984","0",-3
"8985","0",6
"8986","0",3
"8987","0",9
"8988","0",11
"8989","1",-4
"8990","1",-3
"8991","1",-9
"8992","1",-3
"8993","0",14
"8994","0",7
"8995","0",-12
"8996","1",1
"8997","1",6
"8998","0",-12
"8999","0",2
"9000","0",3
"9001","0",-3
"9002","1",34
"9003","1",18
"9004","0",-2
"9005","0",11
"9006","0",9
"9007","0",-7
"9008","1",14
"9009","1",16
"9010","0",-11
"9011","0",-5
"9012","1",4
"9013","1",17
"9014","0",-9
"9015","1",4
"9016","0",-9
"9017","0",-2
"9018","1",7
"9019","0",1
"9020","0",10
"9021","1",2
"9022","0",-12
"9023","0",5
"9024","0",15
"9025","1",18
"9026","0",-6
"9027","1",-2
"9028","1",-14
"9029","1",16
"9030","0",-5
"9031","0",-13
"9032","1",28
"9033","1",-10
"9034","1",-2
"9035","1",25
"9036","0",-14
"9037","0",-3
"9038","1",14
"9039","0",-8
"9040","1",12
"9041","0",23
"9042","0",11
"9043","0",-7
"9044","1",7
"9045","0",7
"9046","0",10
"9047","1",38
"9048","0",-3
"9049","0",18
"9050","0",7
"9051","1",11
"9052","0",-1
"9053","1",19
"9054","0",-9
"9055","1",13
"9056","0",-22
"9057","0",11
"9058","0",1
"9059","1",13
"9060","0",-33
"9061","0",-7
"9062","1",10
"9063","1",27
"9064","0",-13
"9065","0",-19
"9066","1",16
"9067","0",-14
"9068","1",10
"9069","0",22
"9070","0",5
"9071","0",12
"9072","0",1
"9073","1",12
"9074","0",-2
"9075","0",-7
"9076","1",15
"9077","1",14
"9078","0",-2
"9079","0",6
"9080","0",17
"9081","0",18
"9082","0",22
"9083","0",-10
"9084","1",7
"9085","0",-9
"9086","1",10
"9087","1",18
"9088","0",-7
"9089","0",-25
"9090","1",18
"9091","1",11
"9092","0",-2
"9093","0",12
"9094","0",13
"9095","0",-2
"9096","1",19
"9097","1",14
"9098","0",-9
"9099","0",6
"9100","0",11
"9101","0",-1
"9102","1",17
"9103","0",-24
"9104","1",2
"9105","1",21
"9106","0",-5
"9107","0",-8
"9108","1",3
"9109","0",-10
"9110","1",19
"9111","0",-15
"9112","1",17
"9113","1",16
"9114","0",-21
"9115","0",-10
"9116","1",13
"9117","0",8
"9118","0",6
"9119","1",8
"9120","0",-9
"9121","1",-18
"9122","1",-4
"9123","1",8
"9124","0",-5
"9125","1",24
"9126","0",-7
"9127","1",16
"9128","0",-2
"9129","0",-11
"9130","1",1
"9131","1",12
"9132","0",-17
"9133","1",27
"9134","0",-3
"9135","1",9
"9136","0",-9
"9137","0",-3
"9138","1",23
"9139","1",23
"9140","0",-11
"9141","0",-3
"9142","1",21
"9143","1",4
"9144","0",-13
"9145","0",4
"9146","0",30
"9147","1",9
"9148","0",-25
"9149","1",19
"9150","0",-5
"9151","1",30
"9152","0",-4
"9153","0",-7
"9154","1",12
"9155","1",15
"9156","0",-14
"9157","0",-10
"9158","1",13
"9159","1",19
"9160","0",-12
"9161","0",-36
"9162","1",11
"9163","0",-11
"9164","1",21
"9165","1",31
"9166","0",-34
"9167","0",12
"9168","0",16
"9169","0",-24
"9170","1",5
"9171","0",-8
"9172","1",4
"9173","1",24
"9174","0",-6
"9175","0",-7
"9176","1",1
"9177","1",9
"9178","0",-9
"9179","1",-6
"9180","1",-6
"9181","0",8
"9182","0",17
"9183","1",-20
"9184","1",-9
"9185","1",-10
"9186","1",-5
"9187","0",17
"9188","0",19
"9189","0",-10
"9190","1",10
"9191","0",-16
"9192","1",11
"9193","1",20
"9194","0",-11
"9195","0",16
"9196","0",4
"9197","0",2
"9198","0",1
"9199","0",4
"9200","0",12
"9201","1",12
"9202","0",-3
"9203","0",-1
"9204","1",31
"9205","1",-2
"9206","1",-10
"9207","1",-12
"9208","1",-21
"9209","0",15
"9210","0",17
"9211","0",1
"9212","0",8
"9213","1",23
"9214","0",-2
"9215","1",18
"9216","0",-3
"9217","0",19
"9218","0",38
"9219","0",26
"9220","0",12
"9221","0",1
"9222","0",8
"9223","0",-3
"9224","1",22
"9225","0",-7
"9226","1",25
"9227","0",3
"9228","0",4
"9229","1",2
"9230","0",-4
"9231","0",-13
"9232","1",35
"9233","0",-10
"9234","1",12
"9235","0",-9
"9236","1",19
"9237","0",14
"9238","0",25
"9239","1",20
"9240","0",-11
"9241","1",14
"9242","0",-18
"9243","1",9
"9244","0",-4
"9245","0",-3
"9246","1",25
"9247","1",33
"9248","0",-2
"9249","1",12
"9250","0",-1
"9251","0",-2
"9252","1",10
"9253","0",17
"9254","0",5
"9255","0",18
"9256","0",7
"9257","0",-4
"9258","1",27
"9259","0",-9
"9260","1",7
"9261","0",5
"9262","0",12
"9263","1",18
"9264","0",-7
"9265","0",-9
"9266","1",8
"9267","1",-4
"9268","1",-10
"9269","1",-6
"9270","1",-3
"9271","0",13
"9272","0",7
"9273","0",-11
"9274","1",8
"9275","0",3
"9276","0",6
"9277","0",9
"9278","0",18
"9279","0",12
"9280","0",9
"9281","0",18
"9282","0",15
"9283","1",8
"9284","0",-17
"9285","1",37
"9286","0",-30
"9287","0",-5
"9288","1",17
"9289","1",13
"9290","0",-4
"9291","1",24
"9292","0",-19
"9293","0",22
"9294","0",15
"9295","0",-12
"9296","1",33
"9297","1",6
"9298","0",-2
"9299","0",-1
"9300","1",10
"9301","1",-1
"9302","1",-5
"9303","1",11
"9304","0",-4
"9305","0",-11
"9306","1",46
"9307","0",25
"9308","0",16
"9309","0",-2
"9310","1",5
"9311","0",-18
"9312","1",10
"9313","1",15
"9314","0",-3
"9315","0",-3
"9316","1",15
"9317","0",16
"9318","0",9
"9319","1",-8
"9320","1",-4
"9321","1",-8
"9322","1",-7
"9323","0",15
"9324","0",10
"9325","0",21
"9326","0",7
"9327","0",20
"9328","0",24
"9329","0",-6
"9330","1",10
"9331","0",5
"9332","0",10
"9333","1",9
"9334","0",-13
"9335","0",16
"9336","0",15
"9337","1",12
"9338","0",-6
"9339","0",-29
"9340","1",14
"9341","1",12
"9342","0",-9
"9343","1",20
"9344","0",-14
"9345","1",-6
"9346","1",-18
"9347","0",-19
"9348","1",3
"9349","1",34
"9350","0",-1
"9351","1",10
"9352","0",-6
"9353","1",8
"9354","0",-27
"9355","0",1
"9356","0",11
"9357","0",-7
"9358","1",13
"9359","0",-8
"9360","1",1
"9361","0",6
"9362","0",35
"9363","1",8
"9364","0",-13
"9365","0",20
"9366","0",8
"9367","1",-3
"9368","1",-3
"9369","0",7
"9370","0",4
"9371","1",3
"9372","0",-7
"9373","0",-14
"9374","1",23
"9375","0",-2
"9376","1",4
"9377","0",-13
"9378","1",3
"9379","0",33
"9380","0",3
"9381","0",-10
"9382","1",26
"9383","1",16
"9384","0",-14
"9385","0",-6
"9386","1",20
"9387","0",-16
"9388","1",4
"9389","0",-1
"9390","1",14
"9391","0",-24
"9392","1",19
"9393","1",2
"9394","0",-7
"9395","1",-3
"9396","1",-10
"9397","0",11
"9398","0",4
"9399","0",-14
"9400","1",35
"9401","1",3
"9402","0",-2
"9403","0",-4
"9404","1",14
"9405","0",-7
"9406","1",11
"9407","1",-5
"9408","1",-5
"9409","0",-21
"9410","1",24
"9411","1",30
"9412","0",-13
"9413","0",30
"9414","0",4
"9415","0",-7
"9416","1",10
"9417","0",-1
"9418","1",17
"9419","0",-10
"9420","1",43
"9421","0",-15
"9422","1",2
"9423","0",-3
"9424","1",15
"9425","1",1
"9426","0",-11
"9427","1",-8
"9428","1",-1
"9429","1",3
"9430","0",-2
"9431","1",26
"9432","0",-12
"9433","0",-2
"9434","1",12
"9435","1",1
"9436","0",-2
"9437","0",-4
"9438","1",2
"9439","1",14
"9440","0",-11
"9441","0",-13
"9442","1",5
"9443","0",-6
"9444","1",11
"9445","1",10
"9446","0",-6
"9447","0",2
"9448","0",2
"9449","0",-10
"9450","1",9
"9451","0",-13
"9452","1",16
"9453","1",15
"9454","0",-7
"9455","1",17
"9456","0",-10
"9457","0",-27
"9458","1",47
"9459","1",18
"9460","0",-23
"9461","0",8
"9462","0",9
"9463","0",-16
"9464","1",15
"9465","0",-16
"9466","1",18
"9467","0",-4
"9468","1",15
"9469","0",-2
"9470","1",30
"9471","0",7
"9472","0",25
"9473","1",5
"9474","0",-10
"9475","0",-15
"9476","1",33
"9477","0",-1
"9478","1",8
"9479","1",9
"9480","0",-4
"9481","1",-8
"9482","1",-7
"9483","1",7
"9484","0",-5
"9485","0",14
"9486","0",6
"9487","1",-2
"9488","1",-6
"9489","0",9
"9490","0",6
"9491","0",-15
"9492","1",2
"9493","0",5
"9494","0",9
"9495","1",12
"9496","0",-9
"9497","0",-10
"9498","1",11
"9499","0",-6
"9500","1",2
"9501","1",23
"9502","0",-2
"9503","0",-17
"9504","1",14
"9505","0",4
"9506","0",10
"9507","0",-13
"9508","1",4
"9509","0",2
"9510","0",34
"9511","0",-4
"9512","1",8
"9513","0",-10
"9514","1",16
"9515","1",40
"9516","0",-12
"9517","0",10
"9518","0",18
"9519","0",-5
"9520","1",11
"9521","0",1
"9522","0",11
"9523","1",8
"9524","0",-12
"9525","0",3
"9526","0",1
"9527","0",-40
"9528","1",12
"9529","0",6
"9530","0",18
"9531","0",-4
"9532","1",14
"9533","1",-1
"9534","1",-4
"9535","0",5
"9536","0",23
"9537","0",6
"9538","0",12
"9539","0",7
"9540","0",18
"9541","0",15
"9542","0",6
"9543","1",16
"9544","0",-13
"9545","1",10
"9546","0",-2
"9547","1",17
"9548","0",-4
"9549","1",13
"9550","0",-9
"9551","0",-3
"9552","1",20
"9553","1",-14
"9554","1",-5
"9555","0",9
"9556","0",22
"9557","0",-25
"9558","1",23
"9559","0",-2
"9560","1",6
"9561","1",4
"9562","0",-4
"9563","0",8
"9564","0",2
"9565","0",11
"9566","0",9
"9567","1",32
"9568","0",-27
"9569","0",-8
"9570","1",10
"9571","0",-7
"9572","1",8
"9573","0",-15
"9574","1",7
"9575","0",-2
"9576","1",5
"9577","0",8
"9578","0",3
"9579","0",-19
"9580","1",10
"9581","0",6
"9582","0",2
"9583","0",-3
"9584","1",32
"9585","1",-7
"9586","1",-18
"9587","0",-28
"9588","1",31
"9589","0",-5
"9590","1",12
"9591","0",3
"9592","0",4
"9593","1",23
"9594","0",-4
"9595","0",-2
"9596","1",13
"9597","1",28
"9598","0",-22
"9599","1",7
"9600","0",-5
"9601","0",1
"9602","0",9
"9603","1",33
"9604","0",-6
"9605","1",1
"9606","0",-9
"9607","0",3
"9608","0",15
"9609","1",-3
"9610","1",-2
"9611","0",9
"9612","0",18
"9613","0",14
"9614","0",18
"9615","1",-2
"9616","1",-2
"9617","0",7
"9618","0",7
"9619","0",10
"9620","0",26
"9621","1",10
"9622","0",-4
"9623","1",1
"9624","0",-6
"9625","1",1
"9626","0",-5
"9627","0",20
"9628","0",24
"9629","1",2
"9630","0",-8
"9631","0",1
"9632","0",7
"9633","1",10
"9634","0",-38
"9635","0",17
"9636","0",3
"9637","0",-14
"9638","1",5
"9639","1",13
"9640","0",-12
"9641","0",-1
"9642","1",5
"9643","1",8
"9644","0",-5
"9645","0",21
"9646","0",2
"9647","1",5
"9648","0",-35
"9649","0",9
"9650","0",3
"9651","0",14
"9652","0",4
"9653","0",3
"9654","0",11
"9655","0",17
"9656","0",8
"9657","0",-9
"9658","1",25
"9659","0",13
"9660","0",5
"9661","0",-10
"9662","1",2
"9663","1",24
"9664","0",-11
"9665","0",10
"9666","0",5
"9667","0",-18
"9668","1",14
"9669","0",15
"9670","0",14
"9671","1",9
"9672","0",-2
"9673","0",22
"9674","0",8
"9675","0",7
"9676","0",7
"9677","0",-2
"9678","1",8
"9679","1",-12
"9680","1",-3
"9681","0",-9
"9682","1",5
"9683","1",10
"9684","0",-19
"9685","1",4
"9686","0",-5
"9687","1",13
"9688","0",-9
"9689","0",-6
"9690","1",12
"9691","0",3
"9692","0",1
"9693","1",-10
"9694","1",-6
"9695","0",27
"9696","0",4
"9697","0",7
"9698","0",8
"9699","1",-13
"9700","1",-12
"9701","0",12
"9702","0",14
"9703","1",39
"9704","0",-3
"9705","0",3
"9706","0",20
"9707","1",-4
"9708","1",-2
"9709","0",15
"9710","0",3
"9711","0",-2
"9712","1",15
"9713","0",-3
"9714","1",16
"9715","1",12
"9716","0",-9
"9717","0",-7
"9718","1",10
"9719","1",-2
"9720","1",-1
"9721","0",6
"9722","0",26
"9723","0",-17
"9724","1",8
"9725","0",-2
"9726","1",19
"9727","1",7
"9728","0",-9
"9729","0",-13
"9730","1",11
"9731","1",3
"9732","0",-6
"9733","0",-15
"9734","1",6
"9735","0",-3
"9736","1",4
"9737","1",7
"9738","0",-1
"9739","0",11
"9740","0",19
"9741","0",10
"9742","0",12
"9743","0",11
"9744","0",18
"9745","0",15
"9746","0",9
"9747","1",8
"9748","0",-6
"9749","0",-9
"9750","1",6
"9751","1",-2
"9752","1",-1
"9753","1",1
"9754","0",-5
"9755","1",11
"9756","0",-15
"9757","1",2
"9758","0",-2
"9759","0",-19
"9760","1",8
"9761","0",11
"9762","0",1
"9763","1",10
"9764","0",-9
"9765","0",11
"9766","0",22
"9767","0",9
"9768","0",8
"9769","0",1
"9770","0",17
"9771","0",-2
"9772","1",9
"9773","0",-4
"9774","1",4
"9775","0",-5
"9776","1",20
"9777","0",14
"9778","0",22
"9779","0",-14
"9780","1",8
"9781","0",-1
"9782","1",18
"9783","0",-2
"9784","1",16
"9785","1",13
"9786","0",-17
"9787","0",2
"9788","0",17
"9789","0",-11
"9790","1",8
"9791","0",3
"9792","0",2
"9793","1",12
"9794","0",-3
"9795","1",13
"9796","0",-13
"9797","0",5
"9798","0",1
"9799","1",31
"9800","0",-8
"9801","1",-10
"9802","1",-18
"9803","0",6
"9804","0",22
"9805","0",-14
"9806","1",19
"9807","0",5
"9808","0",6
"9809","0",13
"9810","0",1
"9811","0",-7
"9812","1",3
"9813","1",9
"9814","0",-2
"9815","0",19
"9816","0",3
"9817","0",-9
"9818","1",10
"9819","1",11
"9820","0",-10
"9821","0",25
"9822","0",38
"9823","0",16
"9824","0",19
"9825","0",13
"9826","0",6
"9827","0",9
"9828","0",3
"9829","1",1
"9830","0",-19
"9831","1",-7
"9832","1",-6
"9833","0",20
"9834","0",3
"9835","0",-14
"9836","1",10
"9837","0",-23
"9838","1",21
"9839","1",-3
"9840","1",-14
"9841","0",-4
"9842","1",17
"9843","1",-9
"9844","1",-7
"9845","0",3
"9846","0",31
"9847","0",3
"9848","0",19
"9849","0",-3
"9850","1",32
"9851","0",-4
"9852","1",9
"9853","1",27
"9854","0",-9
"9855","1",14
"9856","0",-3
"9857","1",3
"9858","0",-3
"9859","0",1
"9860","0",13
"9861","1",-2
"9862","1",-9
"9863","0",-18
"9864","1",23
"9865","0",15
"9866","0",2
"9867","0",-3
"9868","1",6
"9869","0",-10
"9870","1",29
"9871","1",9
"9872","0",-7
"9873","1",31
"9874","0",-7
"9875","0",-9
"9876","1",15
"9877","0",-5
"9878","1",10
"9879","0",-10
